category,product_title,product_url,discount,shop,price_rsd,is_cheapest,source_file,date,time
bombone,Bombone FISHERMAN'S extra strong 25g,https://cenoteka.rs/p/bombone-fishermans-extra-strong-25g/,-9%,dis,147.66,False,page001,03-10-2025,14:46:08
bombone,Bombone FISHERMAN'S extra strong 25g,https://cenoteka.rs/p/bombone-fishermans-extra-strong-25g/,-9%,univerexport,154.99,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Wummis 100g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-100g/,-14%,dis,134.99,True,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Wummis 100g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-100g/,-14%,aksa,145.0,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Wummis 100g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-100g/,-14%,tempo,148.99,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Wummis 100g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-100g/,-14%,maxi,148.99,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Wummis 100g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-100g/,-14%,idea,154.44,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Wummis 100g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-100g/,-14%,roda,154.44,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO starmix 100g,https://cenoteka.rs/p/gumene-bombone-haribo-starmix-100g/,-14%,dis,134.99,True,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO starmix 100g,https://cenoteka.rs/p/gumene-bombone-haribo-starmix-100g/,-14%,aksa,145.0,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO starmix 100g,https://cenoteka.rs/p/gumene-bombone-haribo-starmix-100g/,-14%,tempo,148.99,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO starmix 100g,https://cenoteka.rs/p/gumene-bombone-haribo-starmix-100g/,-14%,maxi,148.99,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO starmix 100g,https://cenoteka.rs/p/gumene-bombone-haribo-starmix-100g/,-14%,idea,154.44,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO starmix 100g,https://cenoteka.rs/p/gumene-bombone-haribo-starmix-100g/,-14%,roda,154.44,False,page001,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Miami fizz 85g,https://cenoteka.rs/p/gumene-bombone-haribo-miami-fizz-85g/,-14%,dis,134.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Miami fizz 85g,https://cenoteka.rs/p/gumene-bombone-haribo-miami-fizz-85g/,-14%,aksa,145.0,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Miami fizz 85g,https://cenoteka.rs/p/gumene-bombone-haribo-miami-fizz-85g/,-14%,tempo,148.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Miami fizz 85g,https://cenoteka.rs/p/gumene-bombone-haribo-miami-fizz-85g/,-14%,maxi,148.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Miami fizz 85g,https://cenoteka.rs/p/gumene-bombone-haribo-miami-fizz-85g/,-14%,idea,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Miami fizz 85g,https://cenoteka.rs/p/gumene-bombone-haribo-miami-fizz-85g/,-14%,roda,154.44,False,page002,03-10-2025,14:46:08
bombone,Bombone NESTLE Smarties 38g,https://cenoteka.rs/p/bombone-nestle-smarties-38g/,-29%,dis,77.99,True,page002,03-10-2025,14:46:08
bombone,Bombone NESTLE Smarties 38g,https://cenoteka.rs/p/bombone-nestle-smarties-38g/,-29%,idea,88.99,False,page002,03-10-2025,14:46:08
bombone,Bombone NESTLE Smarties 38g,https://cenoteka.rs/p/bombone-nestle-smarties-38g/,-29%,roda,88.99,False,page002,03-10-2025,14:46:08
bombone,Bombone NESTLE Smarties 38g,https://cenoteka.rs/p/bombone-nestle-smarties-38g/,-29%,univerexport,99.99,False,page002,03-10-2025,14:46:08
bombone,Bombone NESTLE Smarties 38g,https://cenoteka.rs/p/bombone-nestle-smarties-38g/,-29%,maxi,100.49,False,page002,03-10-2025,14:46:08
bombone,Bombone NESTLE Smarties 38g,https://cenoteka.rs/p/bombone-nestle-smarties-38g/,-29%,tempo,100.49,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Soft barchen 100g,https://cenoteka.rs/p/gumene-bombone-haribo-soft-barchen-100g/,-14%,dis,134.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Soft barchen 100g,https://cenoteka.rs/p/gumene-bombone-haribo-soft-barchen-100g/,-14%,aksa,145.0,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Soft barchen 100g,https://cenoteka.rs/p/gumene-bombone-haribo-soft-barchen-100g/,-14%,maxi,148.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Soft barchen 100g,https://cenoteka.rs/p/gumene-bombone-haribo-soft-barchen-100g/,-14%,tempo,148.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Soft barchen 100g,https://cenoteka.rs/p/gumene-bombone-haribo-soft-barchen-100g/,-14%,idea,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Soft barchen 100g,https://cenoteka.rs/p/gumene-bombone-haribo-soft-barchen-100g/,-14%,roda,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Happy cola 100g,https://cenoteka.rs/p/gumene-bombone-haribo-happy-cola-100g/,-25%,dis,134.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Happy cola 100g,https://cenoteka.rs/p/gumene-bombone-haribo-happy-cola-100g/,-25%,aksa,145.0,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Happy cola 100g,https://cenoteka.rs/p/gumene-bombone-haribo-happy-cola-100g/,-25%,maxi,148.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Happy cola 100g,https://cenoteka.rs/p/gumene-bombone-haribo-happy-cola-100g/,-25%,idea,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Happy cola 100g,https://cenoteka.rs/p/gumene-bombone-haribo-happy-cola-100g/,-25%,roda,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Happy cola 100g,https://cenoteka.rs/p/gumene-bombone-haribo-happy-cola-100g/,-25%,univerexport,156.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Goldbaren 100g,https://cenoteka.rs/p/gumene-bombone-haribo-goldbaren-100g/,-25%,dis,134.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Goldbaren 100g,https://cenoteka.rs/p/gumene-bombone-haribo-goldbaren-100g/,-25%,aksa,145.0,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Goldbaren 100g,https://cenoteka.rs/p/gumene-bombone-haribo-goldbaren-100g/,-25%,maxi,148.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Goldbaren 100g,https://cenoteka.rs/p/gumene-bombone-haribo-goldbaren-100g/,-25%,idea,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Goldbaren 100g,https://cenoteka.rs/p/gumene-bombone-haribo-goldbaren-100g/,-25%,roda,154.44,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Goldbaren 100g,https://cenoteka.rs/p/gumene-bombone-haribo-goldbaren-100g/,-25%,univerexport,154.99,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC mint 54g,https://cenoteka.rs/p/bombone-tic-tac-mint-54g/,-35%,idea,149.99,True,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC mint 54g,https://cenoteka.rs/p/bombone-tic-tac-mint-54g/,-35%,roda,149.99,True,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC mint 54g,https://cenoteka.rs/p/bombone-tic-tac-mint-54g/,-35%,tempo,164.0,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC mint 54g,https://cenoteka.rs/p/bombone-tic-tac-mint-54g/,-35%,maxi,164.0,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC mint 54g,https://cenoteka.rs/p/bombone-tic-tac-mint-54g/,-35%,dis,176.09,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC mint 54g,https://cenoteka.rs/p/bombone-tic-tac-mint-54g/,-35%,univerexport,178.99,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES crazy sours 38g,https://cenoteka.rs/p/bombone-skittles-crazy-sours-38g/,,dis,69.99,True,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES crazy sours 38g,https://cenoteka.rs/p/bombone-skittles-crazy-sours-38g/,,tempo,71.49,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES crazy sours 38g,https://cenoteka.rs/p/bombone-skittles-crazy-sours-38g/,,maxi,71.49,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES crazy sours 38g,https://cenoteka.rs/p/bombone-skittles-crazy-sours-38g/,,univerexport,72.99,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES crazy sours 38g,https://cenoteka.rs/p/bombone-skittles-crazy-sours-38g/,,idea,73.44,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES crazy sours 38g,https://cenoteka.rs/p/bombone-skittles-crazy-sours-38g/,,roda,73.44,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES Sour 95g,https://cenoteka.rs/p/bombone-skittles-sour-95g/,,tempo,159.49,True,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES Sour 95g,https://cenoteka.rs/p/bombone-skittles-sour-95g/,,maxi,159.49,True,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES Sour 95g,https://cenoteka.rs/p/bombone-skittles-sour-95g/,,dis,159.99,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES Sour 95g,https://cenoteka.rs/p/bombone-skittles-sour-95g/,,univerexport,164.0,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES Sour 95g,https://cenoteka.rs/p/bombone-skittles-sour-95g/,,idea,164.5,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES Sour 95g,https://cenoteka.rs/p/bombone-skittles-sour-95g/,,roda,164.5,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI burger 50g,https://cenoteka.rs/p/gumene-bombone-trolli-burger-50g/,-18%,idea,139.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI burger 50g,https://cenoteka.rs/p/gumene-bombone-trolli-burger-50g/,-18%,roda,139.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI burger 50g,https://cenoteka.rs/p/gumene-bombone-trolli-burger-50g/,-18%,maxi,163.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI burger 50g,https://cenoteka.rs/p/gumene-bombone-trolli-burger-50g/,-18%,tempo,163.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI burger 50g,https://cenoteka.rs/p/gumene-bombone-trolli-burger-50g/,-18%,dis,168.75,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI burger 50g,https://cenoteka.rs/p/gumene-bombone-trolli-burger-50g/,-18%,univerexport,170.99,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES fruits 38g,https://cenoteka.rs/p/bombone-skittles-fruits-38g/,-13%,univerexport,64.0,True,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES fruits 38g,https://cenoteka.rs/p/bombone-skittles-fruits-38g/,-13%,tempo,71.49,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES fruits 38g,https://cenoteka.rs/p/bombone-skittles-fruits-38g/,-13%,maxi,71.49,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES fruits 38g,https://cenoteka.rs/p/bombone-skittles-fruits-38g/,-13%,dis,72.99,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES fruits 38g,https://cenoteka.rs/p/bombone-skittles-fruits-38g/,-13%,idea,73.44,False,page002,03-10-2025,14:46:08
bombone,Bombone SKITTLES fruits 38g,https://cenoteka.rs/p/bombone-skittles-fruits-38g/,-13%,roda,73.44,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC Orange 18g,https://cenoteka.rs/p/bombone-tic-tac-orange-18g/,-8%,dis,58.99,True,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC Orange 18g,https://cenoteka.rs/p/bombone-tic-tac-orange-18g/,-8%,tempo,60.0,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC Orange 18g,https://cenoteka.rs/p/bombone-tic-tac-orange-18g/,-8%,maxi,60.0,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC Orange 18g,https://cenoteka.rs/p/bombone-tic-tac-orange-18g/,-8%,idea,61.02,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC Orange 18g,https://cenoteka.rs/p/bombone-tic-tac-orange-18g/,-8%,roda,61.02,False,page002,03-10-2025,14:46:08
bombone,Bombone TIC TAC Orange 18g,https://cenoteka.rs/p/bombone-tic-tac-orange-18g/,-8%,univerexport,63.99,False,page002,03-10-2025,14:46:08
bombone,Bombone TOFITA jagoda 47g,https://cenoteka.rs/p/bombone-tofita-jagoda-47g/,-23%,idea,52.99,True,page002,03-10-2025,14:46:08
bombone,Bombone TOFITA jagoda 47g,https://cenoteka.rs/p/bombone-tofita-jagoda-47g/,-23%,roda,52.99,True,page002,03-10-2025,14:46:08
bombone,Bombone TOFITA jagoda 47g,https://cenoteka.rs/p/bombone-tofita-jagoda-47g/,-23%,tempo,55.49,False,page002,03-10-2025,14:46:08
bombone,Bombone TOFITA jagoda 47g,https://cenoteka.rs/p/bombone-tofita-jagoda-47g/,-23%,maxi,55.49,False,page002,03-10-2025,14:46:08
bombone,Bombone TOFITA jagoda 47g,https://cenoteka.rs/p/bombone-tofita-jagoda-47g/,-23%,univerexport,58.99,False,page002,03-10-2025,14:46:08
bombone,Bombone TOFITA jagoda 47g,https://cenoteka.rs/p/bombone-tofita-jagoda-47g/,-23%,aksa,69.0,False,page002,03-10-2025,14:46:08
bombone,Bombone gumene PIONIR Gummy peaches 100g,https://cenoteka.rs/p/bombone-gumene-pionir-gummy-peaches-100g/,,dis,124.99,True,page002,03-10-2025,14:46:08
bombone,Bombone gumene PIONIR Gummy peaches 100g,https://cenoteka.rs/p/bombone-gumene-pionir-gummy-peaches-100g/,,tempo,127.99,False,page002,03-10-2025,14:46:08
bombone,Bombone gumene PIONIR Gummy peaches 100g,https://cenoteka.rs/p/bombone-gumene-pionir-gummy-peaches-100g/,,maxi,127.99,False,page002,03-10-2025,14:46:08
bombone,Bombone gumene PIONIR Gummy peaches 100g,https://cenoteka.rs/p/bombone-gumene-pionir-gummy-peaches-100g/,,idea,128.25,False,page002,03-10-2025,14:46:08
bombone,Bombone gumene PIONIR Gummy peaches 100g,https://cenoteka.rs/p/bombone-gumene-pionir-gummy-peaches-100g/,,roda,128.25,False,page002,03-10-2025,14:46:08
bombone,Bombone gumene PIONIR Gummy peaches 100g,https://cenoteka.rs/p/bombone-gumene-pionir-gummy-peaches-100g/,,univerexport,130.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI šarena traka 10g,https://cenoteka.rs/p/gumene-bombone-fini-sarena-traka-10g/,-8%,dis,18.78,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI šarena traka 10g,https://cenoteka.rs/p/gumene-bombone-fini-sarena-traka-10g/,-8%,univerexport,18.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI šarena traka 10g,https://cenoteka.rs/p/gumene-bombone-fini-sarena-traka-10g/,-8%,tempo,19.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI šarena traka 10g,https://cenoteka.rs/p/gumene-bombone-fini-sarena-traka-10g/,-8%,maxi,19.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI šarena traka 10g,https://cenoteka.rs/p/gumene-bombone-fini-sarena-traka-10g/,-8%,idea,20.34,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI šarena traka 10g,https://cenoteka.rs/p/gumene-bombone-fini-sarena-traka-10g/,-8%,roda,20.34,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI Magic carpet 100g,https://cenoteka.rs/p/gumene-bombone-fini-magic-carpet-100g/,-6%,dis,140.15,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI Magic carpet 100g,https://cenoteka.rs/p/gumene-bombone-fini-magic-carpet-100g/,-6%,maxi,143.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI Magic carpet 100g,https://cenoteka.rs/p/gumene-bombone-fini-magic-carpet-100g/,-6%,tempo,143.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI Magic carpet 100g,https://cenoteka.rs/p/gumene-bombone-fini-magic-carpet-100g/,-6%,univerexport,147.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI Magic carpet 100g,https://cenoteka.rs/p/gumene-bombone-fini-magic-carpet-100g/,-6%,idea,148.9,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone FINI Magic carpet 100g,https://cenoteka.rs/p/gumene-bombone-fini-magic-carpet-100g/,-6%,roda,148.9,False,page002,03-10-2025,14:46:08
bombone,Lizaliza CHUPA CHUPS Voćna pulpa 12g,https://cenoteka.rs/p/lizaliza-chupa-chups-vocna-pulpa-12g/,-6%,idea,36.61,True,page002,03-10-2025,14:46:08
bombone,Lizaliza CHUPA CHUPS Voćna pulpa 12g,https://cenoteka.rs/p/lizaliza-chupa-chups-vocna-pulpa-12g/,-6%,roda,36.61,True,page002,03-10-2025,14:46:08
bombone,Lizaliza CHUPA CHUPS Voćna pulpa 12g,https://cenoteka.rs/p/lizaliza-chupa-chups-vocna-pulpa-12g/,-6%,tempo,36.99,False,page002,03-10-2025,14:46:08
bombone,Lizaliza CHUPA CHUPS Voćna pulpa 12g,https://cenoteka.rs/p/lizaliza-chupa-chups-vocna-pulpa-12g/,-6%,maxi,36.99,False,page002,03-10-2025,14:46:08
bombone,Lizaliza CHUPA CHUPS Voćna pulpa 12g,https://cenoteka.rs/p/lizaliza-chupa-chups-vocna-pulpa-12g/,-6%,dis,37.43,False,page002,03-10-2025,14:46:08
bombone,Lizaliza CHUPA CHUPS Voćna pulpa 12g,https://cenoteka.rs/p/lizaliza-chupa-chups-vocna-pulpa-12g/,-6%,univerexport,38.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Bears 100g,https://cenoteka.rs/p/gumene-bombone-pionir-bears-100g/,-35%,idea,84.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Bears 100g,https://cenoteka.rs/p/gumene-bombone-pionir-bears-100g/,-35%,roda,84.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Bears 100g,https://cenoteka.rs/p/gumene-bombone-pionir-bears-100g/,-35%,dis,124.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Bears 100g,https://cenoteka.rs/p/gumene-bombone-pionir-bears-100g/,-35%,tempo,127.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Bears 100g,https://cenoteka.rs/p/gumene-bombone-pionir-bears-100g/,-35%,maxi,127.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Bears 100g,https://cenoteka.rs/p/gumene-bombone-pionir-bears-100g/,-35%,univerexport,130.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Roulette tutti frutti 25g,https://cenoteka.rs/p/gumene-bombone-haribo-roulette-tutti-frutti-25g/,-7%,maxi,50.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Roulette tutti frutti 25g,https://cenoteka.rs/p/gumene-bombone-haribo-roulette-tutti-frutti-25g/,-7%,tempo,50.99,True,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Roulette tutti frutti 25g,https://cenoteka.rs/p/gumene-bombone-haribo-roulette-tutti-frutti-25g/,-7%,idea,52.8,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Roulette tutti frutti 25g,https://cenoteka.rs/p/gumene-bombone-haribo-roulette-tutti-frutti-25g/,-7%,roda,52.8,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Roulette tutti frutti 25g,https://cenoteka.rs/p/gumene-bombone-haribo-roulette-tutti-frutti-25g/,-7%,univerexport,53.99,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO Roulette tutti frutti 25g,https://cenoteka.rs/p/gumene-bombone-haribo-roulette-tutti-frutti-25g/,-7%,aksa,55.0,False,page002,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO WUMMIS 200g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-200g/,-12%,idea,259.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO WUMMIS 200g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-200g/,-12%,roda,259.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO WUMMIS 200g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-200g/,-12%,tempo,278.99,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO WUMMIS 200g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-200g/,-12%,maxi,278.99,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO WUMMIS 200g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-200g/,-12%,dis,279.98,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone HARIBO WUMMIS 200g,https://cenoteka.rs/p/gumene-bombone-haribo-wummis-200g/,-12%,univerexport,294.99,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI glowworms 100g,https://cenoteka.rs/p/gumene-bombone-trolli-glowworms-100g/,-18%,idea,134.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI glowworms 100g,https://cenoteka.rs/p/gumene-bombone-trolli-glowworms-100g/,-18%,roda,134.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI glowworms 100g,https://cenoteka.rs/p/gumene-bombone-trolli-glowworms-100g/,-18%,tempo,158.49,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI glowworms 100g,https://cenoteka.rs/p/gumene-bombone-trolli-glowworms-100g/,-18%,maxi,158.49,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI glowworms 100g,https://cenoteka.rs/p/gumene-bombone-trolli-glowworms-100g/,-18%,dis,163.13,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI glowworms 100g,https://cenoteka.rs/p/gumene-bombone-trolli-glowworms-100g/,-18%,univerexport,164.99,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI Dinorex 100g,https://cenoteka.rs/p/gumene-bombone-trolli-dinorex-100g/,-18%,idea,134.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI Dinorex 100g,https://cenoteka.rs/p/gumene-bombone-trolli-dinorex-100g/,-18%,roda,134.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI Dinorex 100g,https://cenoteka.rs/p/gumene-bombone-trolli-dinorex-100g/,-18%,tempo,158.49,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI Dinorex 100g,https://cenoteka.rs/p/gumene-bombone-trolli-dinorex-100g/,-18%,maxi,158.49,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI Dinorex 100g,https://cenoteka.rs/p/gumene-bombone-trolli-dinorex-100g/,-18%,dis,163.13,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone TROLLI Dinorex 100g,https://cenoteka.rs/p/gumene-bombone-trolli-dinorex-100g/,-18%,univerexport,164.99,False,page003,03-10-2025,14:46:08
bombone,Lizalica CRAZY farbajuća 13g,https://cenoteka.rs/p/lizalica-crazy-farbajuca-13g/,-10%,dis,16.79,True,page003,03-10-2025,14:46:08
bombone,Lizalica CRAZY farbajuća 13g,https://cenoteka.rs/p/lizalica-crazy-farbajuca-13g/,-10%,univerexport,16.99,False,page003,03-10-2025,14:46:08
bombone,Lizalica CRAZY farbajuća 13g,https://cenoteka.rs/p/lizalica-crazy-farbajuca-13g/,-10%,maxi,17.49,False,page003,03-10-2025,14:46:08
bombone,Lizalica CRAZY farbajuća 13g,https://cenoteka.rs/p/lizalica-crazy-farbajuca-13g/,-10%,tempo,17.49,False,page003,03-10-2025,14:46:08
bombone,Lizalica CRAZY farbajuća 13g,https://cenoteka.rs/p/lizalica-crazy-farbajuca-13g/,-10%,idea,18.73,False,page003,03-10-2025,14:46:08
bombone,Lizalica CRAZY farbajuća 13g,https://cenoteka.rs/p/lizalica-crazy-farbajuca-13g/,-10%,roda,18.73,False,page003,03-10-2025,14:46:08
bombone,Bombone M&M's Crispy 36g,https://cenoteka.rs/p/bombone-mandms-crispy-36g/,-8%,dis,109.99,True,page003,03-10-2025,14:46:08
bombone,Bombone M&M's Crispy 36g,https://cenoteka.rs/p/bombone-mandms-crispy-36g/,-8%,tempo,112.49,False,page003,03-10-2025,14:46:08
bombone,Bombone M&M's Crispy 36g,https://cenoteka.rs/p/bombone-mandms-crispy-36g/,-8%,maxi,112.49,False,page003,03-10-2025,14:46:08
bombone,Bombone M&M's Crispy 36g,https://cenoteka.rs/p/bombone-mandms-crispy-36g/,-8%,univerexport,112.99,False,page003,03-10-2025,14:46:08
bombone,Bombone M&M's Crispy 36g,https://cenoteka.rs/p/bombone-mandms-crispy-36g/,-8%,roda,114.99,False,page003,03-10-2025,14:46:08
bombone,Bombone M&M's Crispy 36g,https://cenoteka.rs/p/bombone-mandms-crispy-36g/,-8%,idea,119.99,False,page003,03-10-2025,14:46:08
bombone,Bombone BEBETO Peach rings 80g,https://cenoteka.rs/p/bombone-bebeto-peach-rings-80g/,-15%,maxi,89.99,True,page003,03-10-2025,14:46:08
bombone,Bombone BEBETO Peach rings 80g,https://cenoteka.rs/p/bombone-bebeto-peach-rings-80g/,-15%,tempo,89.99,True,page003,03-10-2025,14:46:08
bombone,Bombone BEBETO Peach rings 80g,https://cenoteka.rs/p/bombone-bebeto-peach-rings-80g/,-15%,univerexport,94.99,False,page003,03-10-2025,14:46:08
bombone,Bombone BEBETO Peach rings 80g,https://cenoteka.rs/p/bombone-bebeto-peach-rings-80g/,-15%,idea,96.99,False,page003,03-10-2025,14:46:08
bombone,Bombone BEBETO Peach rings 80g,https://cenoteka.rs/p/bombone-bebeto-peach-rings-80g/,-15%,roda,96.99,False,page003,03-10-2025,14:46:08
bombone,Bombone BEBETO Peach rings 80g,https://cenoteka.rs/p/bombone-bebeto-peach-rings-80g/,-15%,dis,105.78,False,page003,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Menthol 100g,https://cenoteka.rs/p/gumene-bombone-pionir-menthol-100g/,-24%,idea,98.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Menthol 100g,https://cenoteka.rs/p/gumene-bombone-pionir-menthol-100g/,-24%,roda,98.99,True,page003,03-10-2025,14:46:08
bombone,Gumene bombone PIONIR Menthol 100g,https://cenoteka.rs/p/gumene-bombone-pionir-menthol-100g/,-24%,maxi,120.99,False,page003,03-10-2025,14:46:08
