,date,time,longitude,latitude,attack_type,location_description,country,eez_country,shore_distance,shore_longitude,shore_latitude,attack_description,vessel_name,vessel_type,vessel_status,data_source,region,country_name
3812,2007-06-10,,106.8867,-6.01,Boarded,"Kjakarta Tanker Anchorage, Indonesia",IDN,IDN,11.597611413066254,106.83773847700007,-6.102715752999927,,Panagia Lady,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3813,2007-06-13,,54.8333,3.0833,Attempted,Somalia,SOM,,726.8090354154174,49.036143425000034,6.144232489000046,,Bitumen Ride,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3814,2007-06-16,,3.3767,6.45,Boarded,"Lagos Anchorage, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Baltic Force,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3815,2007-06-20,,52.3533,13.35,Attempted,Somalia,YEM,YEM,125.24980519120211,52.11843463400004,12.241548796000076,,CSK Beilun,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3816,2007-06-21,,5.5833,4.25,Attempted,"Pennington, Nigeria",NGA,NGA,31.735225106993617,5.782399936000047,4.455959377000056,,Cape Brindisi,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3817,2007-06-23,,114.4333,-3.6833,Attempted,"Banjarmasin Coal Loading Anchorage, Kalimantan, Indonesia",IDN,IDN,17.554822656348044,114.53687584700003,-3.5634091129999206,,Darya Shakti,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3818,2007-06-23,,-48.4765,-1.4667,Boarded,"Berth 11, Belem Port, Brazil",BRA,BRA,0.4190565420381049,-48.47614498599995,-1.4704729149999594,,Manfret Normandie,,Berthed,mappingpiracy,Latin America & Caribbean,Brazil
3819,2007-06-23,,104.3567,1.4467,Boarded,"Pulau Lima Kota Tinggi, Malaysia",MYS,MYS,6.900949158616601,104.29468834700003,1.4465192730000922,,Mujur Samudra,,Berthed,mappingpiracy,East Asia & Pacific,Malaysia
3820,2007-06-25,,105.0467,-1.8583,Boarded,"Dep. Tanjung Ular Port, Palembang, Indonesia",IDN,IDN,14.734039130319209,105.15430748800004,-1.9359677059999283,,Siam Bhavas,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3821,2007-06-26,,98.7667,3.9167,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,8.682747161980068,98.70026879800008,3.8753043450000746,,Chem Jasmine,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3822,2007-06-27,,91.7932,22.2167,Boarded,"Chittagong 'A' Anchorage, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,Eagle Prestige,,Anchored,mappingpiracy,South Asia,Bangladesh
3823,2007-06-30,,106.8983,-6.0467,Boarded,"Jakarta Anchorage, Indonesia",IDN,IDN,9.12784942298247,106.83773847700007,-6.102715752999927,,Name Withheld,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3824,2007-07-01,,91.7932,22.2167,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,BBC Finlandia,,Anchored,mappingpiracy,South Asia,Bangladesh
3825,2007-07-02,,105.9333,-5.9833,Boarded,"Merak Anchorage, Indonesia",IDN,IDN,3.132774638627399,105.95704186300004,-5.9987118469999245,,Sigloo Discovery,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3826,2007-07-03,,-77.1398,-12.0395,Boarded,"Pier 5D, Callao Port, Peru",PER,PER,1.6669122833174166,-77.15510006399995,-12.038995049999926,,Madeleine,,Berthed,mappingpiracy,Latin America & Caribbean,Peru
3827,2007-07-05,,91.725,22.1833,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,8.811135735930455,91.78711998800004,22.23794179900005,,X-Press Manaslu,,Anchored,mappingpiracy,South Asia,Bangladesh
3828,2007-07-06,,-76.7768,17.8698,Boarding,"Kingston Anchorage, Jamaica",JAM,JAM,7.202704333400122,-76.78010006399995,17.934800523000092,,Mizar,,Anchored,mappingpiracy,Latin America & Caribbean,Jamaica
3829,2007-07-08,,50.75,0.3167,Attempted,Somalia,SOM,,539.2265216446281,47.20671634200005,3.644598700000074,,Trave Trader,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3830,2007-07-10,,49.2833,12.9833,Attempted,"90NM North of Somalian Northern Coast, Gulf of Aden",YEM,YEM,133.43001584813786,48.701833530000044,14.046698309000078,,Stadt Master,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3831,2007-07-11,,3.5432,53.6765,Attempted,"Liverpool, United Knigdom",NLD,NLD,102.20638094771084,4.878916863000086,53.22089264500005,,Broadgate,,Berthed,mappingpiracy,Europe & Central Asia,Netherlands
3832,2007-07-11,,98.7333,3.9167,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,5.866175578477154,98.70026879800008,3.8753043450000746,,Maersk Barry,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3833,2007-07-12,,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,OEL Freedom,,Anchored,mappingpiracy,South Asia,Bangladesh
3834,2007-07-13,,-46.2872,-23.9762,Boarded,"Santos, Brazil",BRA,BRA,0.5575808456300712,-46.29161536399994,-23.979180596999925,,HS Discoverer,,Anchored,mappingpiracy,Latin America & Caribbean,Brazil
3835,2007-07-16,,-77.1955,-12.0265,Boarded,"Callao Anchorage, Peru",PER,PER,4.3332326920017925,-77.16649329299992,-12.05331796699994,,Cap Blanche,,Anchored,mappingpiracy,Latin America & Caribbean,Peru
3836,2007-07-17,,91.7932,22.2167,Boarded,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,Excellent Pescadores,,Anchored,mappingpiracy,South Asia,Bangladesh
3837,2007-07-18,,91.7932,22.2167,Attempted,"Chittagong 'B' Anchorage, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,Excellent Pescadores,,Anchored,mappingpiracy,South Asia,Bangladesh
3838,2007-07-20,,48.1809,30.3986,Attempted,"Shatt Al Arab River, Khorramshahr, Iran",IRQ,IRN,39.648113717654745,48.119151238000086,30.04498932500008,,Bagdad,,Steaming,mappingpiracy,Middle East & North Africa,Iraq
3839,2007-07-20,,44.05,12.5333,Attempted,Gulf of Aden,YEM,YEM,8.053382898743985,44.03370201900009,12.604315497000073,,CEC Svendborg,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3840,2007-07-20,,44.2,12.5167,Attempted,Gulf of Aden,YEM,YEM,11.371675688382751,44.19117272200003,12.61912669500009,,CEC Svendborg,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3841,2007-07-20,,52.78,11.15,Attempted,"South of Socotra Island, Somalia",YEM,YEM,112.33808962967292,53.05658965100008,12.128251135000085,,MSC Natalia,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3842,2007-07-21,,-46.3252,-24.1788,Boarded,"Approx. 11NM Offshore, Santos, Brazil",BRA,BRA,17.608455269749445,-46.38630123599995,-24.030043226999908,,HS Berlioz,,Anchored,mappingpiracy,Latin America & Caribbean,Brazil
3843,2007-07-21,,107.1183,10.21,Boarded,"Ho Chi Minh City Outer Anchorage, Vietnam",VNM,VNM,12.975814639630473,107.08716881600004,10.323187567000048,,Bahamian Express,,Anchored,mappingpiracy,East Asia & Pacific,Vietnam
3844,2007-07-22,,80.0083,6.0233,Attempted,12NM Off SW Sri Lanka,LKA,LKA,15.555948557552483,80.09701582100007,6.132391669000072,,BBC Sweden,,Steaming,mappingpiracy,South Asia,Sri Lanka
3845,2007-07-23,,106.995,-5.9583,Boarded,"Prointal, Merak, Indonesia",IDN,IDN,3.393370114911668,107.02564537900004,-5.95867278399993,,Eastern Mermaid,,Berthed,mappingpiracy,East Asia & Pacific,Indonesia
3846,2007-07-26,,91.8183,23.27,Boarded,"Dry Dock Berth No. 2, Chittagong, Bangladesh",BGD,BGD,52.594798512867854,91.49048912900008,22.90452708500004,,Pancaldo,,Berthed,mappingpiracy,South Asia,Bangladesh
3847,2007-07-26,,105.0004,3.0998,Attempted,"40NM West of Anambas Islands, South China Sea",IDN,IDN,76.38375759274776,105.68189537900004,3.011460679000038,,Huyu 908,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3848,2007-07-27,,-59.7055,8.3118,Boarded,"Waini River, Guyana",GUY,GUY,1.3216180010120104,-59.70067298099991,8.322739976000037,,Ballie,,Steaming,mappingpiracy,Latin America & Caribbean,Guyana
3849,2007-07-27,,-59.7054,8.3118,Boarded,"Waini River, Guyana",GUY,GUY,1.3172246821458398,-59.70067298099991,8.322739976000037,,Molissa,,Steaming,mappingpiracy,Latin America & Caribbean,Guyana
3850,2007-07-29,,49.6067,-0.4583,Attempted,"270NM Off Somali Coast, Somalia",SOM,,507.8899850257615,46.28939863400007,2.696234442000048,,Great Jade,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3851,2007-07-29,,50.2283,-0.3167,Attempted,"Off Somali Coast, Somalia",SOM,,544.6410233216409,46.83423912900008,3.232489325000074,,Great Jade,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3852,2007-08-02,,48.6683,29.7267,Boarded,"Umm Qasr Anchorage, Iraq",IRQ,IRQ,25.87299390356669,48.546885613000086,29.93471914300005,,Sima Touba,,Anchored,mappingpiracy,Middle East & North Africa,Iraq
3853,2007-08-02,,118.1167,5.8267,Boarded,"Shell Jetty, Sandakan, Sabah, Malaysia",MYS,MYS,2.314211146040304,118.09595787900004,5.824164130000042,,Semua Bersatu,,Berthed,mappingpiracy,East Asia & Pacific,Malaysia
3854,2007-08-03,,51.7,2.9,Attempted,"240NM Off Somali Coast, Somalia",SOM,,442.2217337400056,48.448008660000085,5.208726304000038,,Maersk Nolanville,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3855,2007-08-05,,3.3983,6.31,Attempted,"Lagos Anchorage, Nigeria",NGA,NGA,9.816486613619269,3.38453209700009,6.397691148000092,,SPT Champion,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3856,2007-08-05,,13.4432,-5.8167,Boarded,"Ango-Ango Matadi Port, DRC",COD,COD,28.99926055735093,13.184336785000085,-5.856215101999908,,Vega,,Anchored,mappingpiracy,Sub-Saharan Africa,"Congo, Dem. Rep."
3857,2007-08-05,,3.3937,6.3167,Boarded,"Lagos Anchorage, Nigeria",NGA,NGA,9.013893379216622,3.38453209700009,6.397691148000092,,Gas Amazon,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3858,2007-08-05,,117.585,0.0217,Boarded,"Bentang Anchorage, Indonesia",IDN,IDN,7.154619837623756,117.52344811300009,0.003078518000052,,Alam Penting,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3859,2007-08-07,,50.75,-1.4,Attempted,Somalia,SYC,,529.1865153138034,53.333994988000086,-5.420179945999905,,Med Carrara,,Steaming,mappingpiracy,Sub-Saharan Africa,Seychelles
3860,2007-08-11,,53.9833,1.7667,Attempted,Somalia,SYC,,642.2365905059605,55.65967858200008,-3.791110934999949,,Parana,,Steaming,mappingpiracy,Sub-Saharan Africa,Seychelles
3861,2007-08-13,,99.0783,4.2383,Boarded,Malacca Straits,IDN,IDN,57.19314690994984,98.67661980100009,3.9145469330000537,,Brantas 25 and Singa Besar 3,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3862,2007-08-13,,91.7932,22.2167,Boarded,"River Mooring No. 3, Chittagong, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,Jo Lind,,Anchored,mappingpiracy,South Asia,Bangladesh
3863,2007-08-13,,98.775,3.925,Boarded,"Belawan Outer Roads, Indonesia",IDN,IDN,9.95423866764729,98.70026879800008,3.8753043450000746,,Sichem Melbourne,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3864,2007-08-15,,13.4,-5.85,Boarded,"Matadi Roads, DRC",COD,COD,23.89307741040735,13.184336785000085,-5.856215101999908,,Saturnas,,Anchored,mappingpiracy,Sub-Saharan Africa,"Congo, Dem. Rep."
3865,2007-08-18,,98.778,3.9078,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,9.351147069594106,98.70026879800008,3.8753043450000746,,Megah Satu,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3866,2007-08-18,,78.2932,8.75,Boarded,"Tuticorin Anchorage, India",IND,IND,8.75294345798248,78.21517988400007,8.765448309000078,,Name Withheld,,Anchored,mappingpiracy,South Asia,India
3867,2007-08-18,,78.1625,5.3763,Attempted,"78NM from Coast, Sri Lanka",LKA,LKA,229.247407945032,80.03199303500008,6.2663434920000896,,Flying Germania II,,Steaming,mappingpiracy,South Asia,Sri Lanka
3868,2007-08-21,,120.95,14.5833,Boarded,"Manila Anchorage, Philippines",PHL,PHL,1.3366760720933069,120.95883222700002,14.59178294500009,,Cape Falcon,,Anchored,mappingpiracy,East Asia & Pacific,Philippines
3869,2007-08-22,,103.5067,1.0683,Boarded,"Karimun STS Anchorage, Indonesia",IDN,IDN,8.844955476774318,103.43140709700003,1.042710679000038,,Petrolimex 04,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3870,2007-08-23,,32.325,31.2683,Boarded,"Port Said Inner Harbour, Egypt",EGY,EGY,0.6757717960571935,32.32007897200009,31.272691148000035,,CEC Svendborg,,Steaming,mappingpiracy,Middle East & North Africa,"Egypt, Arab Rep."
3871,2007-08-23,,70.0317,22.7792,Boarded,"Kandla Outer Anchorage, India",IND,IND,13.1820116928717,69.99691816500007,22.893784898000035,,Aviona,,Anchored,mappingpiracy,South Asia,India
3872,2007-08-23,,50.8,0.9667,Attempted,Somalia,SOM,,493.3357033593477,47.489268425000034,3.936346747000073,,Safmarin Cotonou,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3873,2007-08-24,,98.776,3.9217,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,9.852190308436647,98.70026879800008,3.8753043450000746,,Sichem Eva,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3874,2007-08-25,,-13.7167,9.5167,Boarded,"Conakry Anchorage, Guinea",GIN,GIN,0.663283768003816,-13.718902147999929,9.522284247000073,,Wappen Von Leipzig,,Anchored,mappingpiracy,Sub-Saharan Africa,Guinea
3875,2007-08-27,,-76.8382,17.975,Boarded,"Kingston Outer Anchorage, Jamaica",JAM,JAM,1.2655298621227866,-76.83682900899993,17.98635859600006,,Hafentor,,Anchored,mappingpiracy,Latin America & Caribbean,Jamaica
3876,2007-08-28,,98.5117,6.115,Attempted,Malacca Straits,THA,THA,86.49802209017996,99.15845787900008,6.554388739000046,,Martha Russ,,Steaming,mappingpiracy,East Asia & Pacific,Thailand
3877,2007-08-30,,118.5,-2.5,Attempted,"Makassar Straits, Indonesia",IDN,IDN,36.49589257786274,118.792328321,-2.6499976539999466,,Jasmine Ace,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3878,2007-09-02,,-77.1667,-12.5,Boarded,"Callao Anchorage, Peru",PER,PER,34.41965361895567,-77.01720130099994,-12.225762627999927,,CCNI Arica,,Anchored,mappingpiracy,Latin America & Caribbean,Peru
3879,2007-09-08,,104.3567,1.4467,Boarded,"3.5 NM off Tg. Punggai, Kota Tinggi, Malaysia",MYS,MYS,6.900949158616601,104.29468834700003,1.4465192730000922,,Qasidah,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
3880,2007-09-09,,108.4538,-6.2572,Boarded,"Balongan Anchorage, Indonesia",IDN,IDN,10.024482144694872,108.36453480500006,-6.272639433999927,,Kourion,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3881,2007-09-09,,106.5248,1.9017,Attempted,"48NM SE of Pulau Repong, South China Sea",IDN,IDN,97.29193791301654,106.23780358200004,2.732855536000045,,Dilan,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3882,2007-09-11,,104.17,2.7902,Boarded,"Off Tioman Islands, Malaysia",MYS,MYS,2.539584028348948,104.15064537900008,2.8023949240000547,,Qasidah,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
3883,2007-09-11,,150.675,-9.5221,Boarded,"Vicinity of Fergusson Island, Milne Bay Province, Papua New Guinea",PNG,PNG,9.23045870547651,150.6738387380001,-9.438653252999927,,Nosy,,Steaming,mappingpiracy,East Asia & Pacific,Papua New Guinea
3884,2007-09-13,,-72.3833,18.565,Boarded,"Anchorage 'D', Port Au Prince, Haiti",HTI,HTI,2.3634187796253285,-72.40176347599993,18.55292389500005,,MCP Nicosia,,Anchored,mappingpiracy,Latin America & Caribbean,Haiti
3885,2007-09-14,,3.355,6.275,Attempted,"Lagos Anchorage, Nigeria",NGA,NGA,13.26410677567732,3.326182488000086,6.391424872000073,,Overseas Capemar,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3886,2007-09-14,,3.3667,6.3,Attempted,"Lagos Anchorage, Nigeria",NGA,NGA,10.982132077817754,3.38453209700009,6.397691148000092,,Overseas Allenmar,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3887,2007-09-19,,7.2267,5.0017,Boarded,"Bonny River Anchorage, Nigeria",NGA,NGA,31.949129553683896,7.071787957000083,4.75812409100007,,Ravnanger,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3888,2007-09-20,,43.6987,11.721,Hijacked,"110NM West of Berbera, Somalia",SOM,SOM,44.00248797566505,43.48943118600005,11.380926825000074,,Greko 2,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3889,2007-09-22,,104.75,-2.9765,Hijacked,"Off Palembang, Indonesia",IDN,IDN,32.92288346165283,104.54721113400008,-2.75953541499996,,Kraton,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3890,2007-09-23,,91.79,21.8117,Boarded,"Kutubdia Anchorage, Chittagong, Bangladesh",BGD,BGD,5.376528040490445,91.83985436300004,21.825506903000075,,Dubai Crown,,Anchored,mappingpiracy,South Asia,Bangladesh
3891,2007-09-24,,39.5833,-6.6,Boarded,"Pt Ros Ndge, Dar Es Salaam, Tanzania",TZA,TZA,17.048411101362454,39.54428144600007,-6.45086028399993,,Maersk Alabama,,Steaming,mappingpiracy,Sub-Saharan Africa,Tanzania
3892,2007-09-26,,120.8675,14.6067,Boarded,"North Harbour anchorage, Manila, Philippines",PHL,PHL,8.936338949530414,120.95020592500008,14.612779039000088,,Bay Bridge,,Anchored,mappingpiracy,East Asia & Pacific,Philippines
3893,2007-09-30,,39.3483,-6.7767,Boarded,"Anchorage No.6, Port Dar Es Salaam, Tanzania",TZA,TZA,5.554215053677384,39.32650800900007,-6.82195403399993,,Emirates Meru,,Anchored,mappingpiracy,Sub-Saharan Africa,Tanzania
3894,2007-10-01,,-77.2,-12.0333,Boarded,"Callao Anchorage No. 1, Peru",PER,PER,4.267840581205098,-77.16649329299992,-12.05331796699994,,Auk Arrow,,Anchored,mappingpiracy,Latin America & Caribbean,Peru
3895,2007-10-01,,120.8875,14.6108,Boarded,"Manila International Container Terminal, Manila, Philippines",PHL,PHL,6.759613665762783,120.95020592500008,14.612779039000088,,Ratstor,,Anchored,mappingpiracy,East Asia & Pacific,Philippines
3896,2007-10-03,,7.15,4.4265,Boarded,"Bonny Channel, Bonny River, Nigeria",NGA,NGA,1.197068111639661,7.147715691000087,4.415920315000051,,,,Steaming,mappingpiracy,Sub-Saharan Africa,Nigeria
3897,2007-10-03,,-13.7167,9.5167,Boarded,"Conakry Anchorage, Guinea",GIN,GIN,0.663283768003816,-13.718902147999929,9.522284247000073,,Thamisa Naree,,Anchored,mappingpiracy,Sub-Saharan Africa,Guinea
3898,2007-10-04,,58.0833,25.3667,Attempted,"Off Iran Coast, Gulf of Aden",IRN,IRN,21.012120105603536,58.13786868600005,25.54979075700004,,Lovestar,,Steaming,mappingpiracy,Middle East & North Africa,"Iran, Islamic Rep."
3899,2007-10-07,,104.9883,1.2367,Attempted,"Off Bintan Islands, Indonesia",IDN,IDN,29.039916535632592,104.84351647200003,1.01821523600006,,Naxos,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3900,2007-10-08,,73.8167,15.4833,Boarded,"Panaji Off the Yermal Coast, Udupi, Karnataka, India",IND,IND,0.9914375012242082,73.80884850400008,15.488023179000038,,,,Steaming,mappingpiracy,South Asia,India
3901,2007-10-10,,82.4617,17.0583,Boarded,"Kakinada Anchorage, India",IND,IND,9.937774530380263,82.42286217500003,17.139960028000075,,Gundulic,,Anchored,mappingpiracy,South Asia,India
3902,2007-10-10,,7.15,4.4265,Boarded,"Bonny Inland Anchorage, Nigeria",NGA,NGA,1.197068111639661,7.147715691000087,4.415920315000051,,Marilee,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3903,2007-10-10,,-72.385,18.5567,Boarded,"Port Au Prince Anchorage, Haiti",HTI,HTI,1.818388345870652,-72.40176347599993,18.55292389500005,,Hybur Star,,Anchored,mappingpiracy,Latin America & Caribbean,Haiti
3904,2007-10-12,,48.69,29.8667,Boarded,"Off Al Faw, Iraq",IRN,IRN,11.979244375939004,48.633799675000034,29.963039455000057,,Bagdad,,Anchored,mappingpiracy,Middle East & North Africa,"Iran, Islamic Rep."
3905,2007-10-12,,91.7932,22.2167,Boarded,"TSP Jetty Chittagong Port, Bangladesh",BGD,BGD,2.3320134223703217,91.81202233200008,22.20502350500004,,Banglar Mookh,,Berthed,mappingpiracy,South Asia,Bangladesh
3906,2007-10-16,,48.4067,30.1,Boarded,"Shatt Al Arab River, Iran",IRQ,IRQ,16.45037374894259,48.299571160000085,29.984523830000057,,Navid,,Steaming,mappingpiracy,Middle East & North Africa,Iraq
3907,2007-10-17,,45.3519,1.8817,Hijacked,"10-20NM Off Mogadishu Port, Somalia",SOM,SOM,15.07388993837885,45.26620527400007,1.9872907570000395,,Almarjan,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3908,2007-10-17,,120.92,14.5533,Boarded,"Manila Anchorage, Philippines",PHL,PHL,5.969999653915949,120.95883222700002,14.59178294500009,,CNC Bangkok,,Anchored,mappingpiracy,East Asia & Pacific,Philippines
3909,2007-10-18,,51.5,3.75,Attempted,Somalia,SOM,,369.9028813183557,48.64673912900008,5.480047919000072,,Mariam Queen,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3910,2007-10-18,,7.1783,4.4867,Boarded,"Bonny Inland Anchorage, Nigeria",NGA,NGA,1.631189008732389,7.1782332690000885,4.501450914000088,,Allstar,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3911,2007-10-18,,70.075,22.8167,Boarded,"3NM Off Outer Tuna Buoy, Kndla Anchorage, India",IND,IND,11.321813665044102,70.06177819100003,22.91819896000004,,Pegasus 7,,Anchored,mappingpiracy,South Asia,India
3912,2007-10-18,,50.6182,3.9057,Attempted,"155NM Off Mogadishu, Somalia",SOM,SOM,279.427446340153,48.620127800000034,5.44399648600006,,Rabbana,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3913,2007-10-19,,3.3767,6.45,Boarded,"Offshore Lagos, Lagos, Nigeria",NGA,NGA,0.7458489210053331,3.373871290000068,6.456122137000079,,Zygi,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3914,2007-10-19,,46.3265,-15.7167,Boarded,"Majunga Harbour, Madagascar",MDG,MDG,0.6971736630119395,46.32007897200003,-15.71770598799992,,Ciel & Mer,,Anchored,mappingpiracy,Sub-Saharan Africa,Madagascar
3915,2007-10-19,,-9.25,32.2932,Boarded,"Safi Port, Morocco",MAR,MAR,4.377653692688211,-9.26475989499994,32.33063385600008,,Domenico Ievoli,,Berthed,mappingpiracy,Middle East & North Africa,Morocco
3916,2007-10-19,,115.5473,-6.0517,Boarded,"Approximately 120NM North of Bali, Indonesia",IDN,IDN,87.9800590196383,115.46078535200002,-6.842543226999908,,Anchor 2,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
3917,2007-10-19,,99.8667,4.1233,Boarded,"NW of Pulau Perak, Malacca Straits",MYS,MYS,80.54046847170252,100.56544030000003,4.319159247000073,,Kota Teraju,,Steaming,mappingpiracy,East Asia & Pacific,Malaysia
3918,2007-10-21,,44.6333,0.4333,Attempted,"60NM Offshore Brava, Somalia",SOM,SOM,99.29773898196932,44.03288821700005,1.097479559000078,,Jaikur II,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3919,2007-10-21,,48.2167,13.2333,Attempted,Gulf of Aden,YEM,YEM,81.46676148816326,48.18873131600009,13.969142971000052,,Oriental Queen,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3920,2007-10-22,,45.25,12.4917,Attempted,Gulf of Aden,YEM,YEM,36.42468937590122,45.058604363000086,12.76203034100007,,Jag Pavitra,,Steaming,mappingpiracy,Middle East & North Africa,"Yemen, Rep."
3921,2007-10-23,,98.795,3.9333,Boarded,"Belawan Anchorage, Indonesia",IDN,IDN,12.321611377299812,98.70026879800008,3.8753043450000746,,Merkur Lake,,Anchored,mappingpiracy,East Asia & Pacific,Indonesia
3922,2007-10-24,,3.4167,6.4167,Boarded,"Off Lagos Apapa Lightening Area, Nigeria",NGA,NGA,0.5756149463137874,3.421153191000087,6.414007880000042,,BW Danube,,Anchored,mappingpiracy,Sub-Saharan Africa,Nigeria
3923,2007-10-26,,40.6642,-14.5288,Attempted,"Nacala Anchorage, Mozambique",MOZ,MOZ,0.5593329225113094,40.66529381600009,-14.523858330999929,,Border,,Anchored,mappingpiracy,Sub-Saharan Africa,Mozambique
3924,2007-10-26,,40.6642,-14.5288,Boarded,"Nacala Anchorage, Mozambique",MOZ,MOZ,0.5593329225113094,40.66529381600009,-14.523858330999929,,Border,,Anchored,mappingpiracy,Sub-Saharan Africa,Mozambique
3925,2007-10-27,,-46.33,-24.1483,Boarded,"Santos Outer Roads Anchorage No.4, Brazil",BRA,BRA,14.29449213558225,-46.38630123599995,-24.030043226999908,,Conrad S,,Anchored,mappingpiracy,Latin America & Caribbean,Brazil
3926,2007-10-28,,91.6667,21.6667,Boarded,"Chittagong Anchorage, Bangladesh",BGD,BGD,18.317890004953668,91.82398522200003,21.742621161000045,,Onozo,,Anchored,mappingpiracy,South Asia,Bangladesh
3927,2007-10-28,,50.4,13.0833,Hijacked,Gulf of Aden,SOM,SOM,127.60498921799156,50.64112389400003,11.954413153000075,,Golden Nori,,Steaming,mappingpiracy,Sub-Saharan Africa,Somalia
3928,2007-10-29,,45.7992,2.1928,Hijacked,"Mogadishu Inner Anchorage, Somalia",SOM,SOM,11.256842018490184,45.711924675000034,2.244330145000049,,Dai Hong Dan,,Anchored,mappingpiracy,Sub-Saharan Africa,Somalia
3929,2007-10-31,,39.5837,-6.7473,Boarded,"Dar Es Salaam, Tanzania",TZA,TZA,17.835067246809206,39.471690300000034,-6.863376559999949,,Emirates Gondwana,,Steaming,mappingpiracy,Sub-Saharan Africa,Tanzania
3930,2007-10-31,,3.25,6.25,Boarded,"15NM Off Fareway Buoy, Bonny Town, Nigeria",NGA,NGA,16.701290279704,3.2142033210000704,6.396714585000041,,Unique Sunshine,,Steaming,mappingpiracy,Sub-Saharan Africa,Nigeria
3931,2007-11-01,,-57.1034,5.8416,Boarded,"Off Corentyne Coast, Guyana",SUR,SUR,2.230479315899689,-57.11384695299995,5.858844279000039,,,,Steaming,mappingpiracy,Latin America & Caribbean,Suriname
3932,2007-11-01,,102.1583,1.875,Attempted,Malacca Straits,IDN,IDN,29.432493946545563,102.07243899800004,1.623236395000049,,Islamabad,,Steaming,mappingpiracy,East Asia & Pacific,Indonesia
